,NAV
2026-05-08 14:00:00,218077.69099641012
2026-05-08 14:30:00,218077.69099641012
2026-05-08 15:00:00,218077.69099641012
2026-05-08 15:30:00,218077.69099641012
2026-05-11 09:30:00,218084.01498317588
2026-05-11 10:00:00,218084.01498317588
2026-05-11 10:30:00,218084.01498317588
2026-05-11 11:00:00,218084.01498317588
2026-05-11 11:30:00,218084.01498317588
2026-05-11 12:00:00,218084.01498317588
2026-05-11 12:30:00,218084.01498317588
2026-05-11 13:00:00,218084.01498317588
2026-05-11 13:30:00,218084.01498317588
2026-05-11 14:00:00,218084.01498317588
2026-05-11 14:30:00,218084.01498317588
2026-05-11 15:00:00,218084.01498317588
2026-05-11 15:30:00,218084.01498317588
2026-05-12 09:30:00,218090.33915332952
2026-05-12 10:00:00,218090.33915332952
2026-05-12 10:30:00,218090.33915332952
2026-05-12 11:00:00,218090.33915332952
2026-05-12 11:30:00,218090.33915332952
2026-05-12 12:00:00,218090.33915332952
2026-05-12 12:30:00,218090.33915332952
2026-05-12 13:00:00,218090.33915332952
2026-05-12 13:30:00,218090.33915332952
2026-05-12 14:00:00,218090.33915332952
2026-05-12 14:30:00,218090.33915332952
2026-05-12 15:00:00,218090.33915332952
2026-05-12 15:30:00,218090.33915332952
2026-05-13 09:30:00,218096.6635068764
2026-05-13 10:00:00,218096.6635068764
2026-05-13 10:30:00,218096.6635068764
2026-05-13 11:00:00,218096.6635068764
2026-05-13 11:30:00,218096.6635068764
2026-05-13 12:00:00,218096.6635068764
2026-05-13 12:30:00,218096.6635068764
2026-05-13 13:00:00,218096.6635068764
2026-05-13 13:30:00,218096.6635068764
2026-05-13 14:00:00,218096.6635068764
2026-05-13 14:30:00,218096.6635068764
2026-05-13 15:00:00,218096.6635068764
2026-05-13 15:30:00,218096.6635068764
2026-05-14 09:30:00,218102.9880438218
2026-05-14 10:00:00,218102.9880438218
2026-05-14 10:30:00,218102.9880438218
2026-05-14 11:00:00,218102.9880438218
2026-05-14 11:30:00,218102.9880438218
2026-05-14 12:00:00,218102.9880438218
2026-05-14 12:30:00,218102.9880438218
2026-05-14 13:00:00,218102.9880438218
2026-05-14 13:30:00,218102.9880438218
2026-05-14 14:00:00,218102.9880438218
2026-05-14 14:30:00,218102.9880438218
2026-05-14 15:00:00,218102.9880438218
2026-05-14 15:30:00,218102.9880438218
2026-05-15 09:30:00,218109.31276417105
2026-05-15 10:00:00,218109.31276417105
2026-05-15 10:30:00,218109.31276417105
2026-05-15 11:00:00,218109.31276417105
2026-05-15 11:30:00,218109.31276417105
2026-05-15 12:00:00,218109.31276417105
2026-05-15 12:30:00,218109.31276417105
2026-05-15 13:00:00,218109.31276417105
2026-05-15 13:30:00,218109.31276417105
2026-05-15 14:00:00,218109.31276417105
2026-05-15 14:30:00,218109.31276417105
2026-05-15 15:00:00,218109.31276417105
2026-05-15 15:30:00,218109.31276417105
2026-05-18 09:30:00,218115.63766792946
2026-05-18 10:00:00,218115.63766792946
2026-05-18 10:30:00,218115.63766792946
2026-05-18 11:00:00,218115.63766792946
2026-05-18 11:30:00,218115.63766792946
2026-05-18 12:00:00,218115.63766792946
2026-05-18 12:30:00,223361.85149418958
2026-05-18 13:00:00,221173.6929593731
2026-05-18 13:30:00,220538.0054590903
2026-05-18 14:00:00,215613.13759654408
2026-05-18 14:30:00,215740.13623332197
2026-05-18 15:00:00,216427.63198919335
2026-05-18 15:30:00,224787.14010231182
2026-05-19 09:30:00,224793.6586549094
2026-05-19 10:00:00,224793.6586549094
2026-05-19 10:30:00,224793.6586549094
2026-05-19 11:00:00,224793.6586549094
2026-05-19 11:30:00,224793.6586549094
2026-05-19 12:00:00,224793.6586549094
2026-05-19 12:30:00,224793.6586549094
2026-05-19 13:00:00,224793.6586549094
2026-05-19 13:30:00,224793.6586549094
2026-05-19 14:00:00,224793.6586549094
2026-05-19 14:30:00,224793.6586549094
2026-05-19 15:00:00,224793.6586549094
2026-05-19 15:30:00,224793.6586549094
2026-05-20 09:30:00,224800.17739653707
2026-05-20 10:00:00,224800.17739653707
2026-05-20 10:30:00,224800.17739653707
2026-05-20 11:00:00,224800.17739653707
2026-05-20 11:30:00,224800.17739653707
2026-05-20 12:00:00,224800.17739653707
2026-05-20 12:30:00,224800.17739653707
2026-05-20 13:00:00,224800.17739653707
2026-05-20 13:30:00,224800.17739653707
2026-05-20 14:00:00,224800.17739653707
2026-05-20 14:30:00,224800.17739653707
2026-05-20 15:00:00,224800.17739653707
2026-05-20 15:30:00,224800.17739653707
2026-05-21 09:30:00,224806.69632720028
2026-05-21 10:00:00,224806.69632720028
2026-05-21 10:30:00,224806.69632720028
2026-05-21 11:00:00,224806.69632720028
2026-05-21 11:30:00,224806.69632720028
2026-05-21 12:00:00,224806.69632720028
2026-05-21 12:30:00,224806.69632720028
2026-05-21 13:00:00,224806.69632720028
2026-05-21 13:30:00,224806.69632720028
2026-05-21 14:00:00,224060.75490312025
2026-05-21 14:30:00,221627.50751167056
2026-05-21 15:00:00,223432.82588769874
2026-05-21 15:30:00,223772.94994573883
2026-05-22 09:30:00,223779.4390880602
2026-05-22 10:00:00,223779.4390880602
2026-05-22 10:30:00,223779.4390880602
2026-05-22 11:00:00,223779.4390880602
2026-05-22 11:30:00,223779.4390880602
2026-05-22 12:00:00,223779.4390880602
2026-05-22 12:30:00,223779.4390880602
2026-05-22 13:00:00,223779.4390880602
2026-05-22 13:30:00,223779.4390880602
2026-05-22 14:00:00,223779.4390880602
2026-05-22 14:30:00,223779.4390880602
2026-05-22 15:00:00,223779.4390880602
2026-05-22 15:30:00,223779.4390880602
2026-05-26 09:30:00,223785.9284185588
2026-05-26 10:00:00,223785.9284185588
2026-05-26 10:30:00,223785.9284185588
2026-05-26 11:00:00,223785.9284185588
2026-05-26 11:30:00,223785.9284185588
2026-05-26 12:00:00,223785.9284185588
2026-05-26 12:30:00,223785.9284185588
2026-05-26 13:00:00,223785.9284185588
2026-05-26 13:30:00,223785.9284185588
2026-05-26 14:00:00,223785.9284185588
2026-05-26 14:30:00,223785.9284185588
2026-05-26 15:00:00,223785.9284185588
2026-05-26 15:30:00,223785.9284185588
2026-05-27 09:30:00,223792.41793724004
2026-05-27 10:00:00,223792.41793724004
2026-05-27 10:30:00,225841.27388040314
2026-05-27 11:00:00,226992.54855181192
2026-05-27 11:30:00,226865.709295603
2026-05-27 12:00:00,231841.52994815292
2026-05-27 12:30:00,230392.68919069914
2026-05-27 13:00:00,230622.84586921902
2026-05-27 13:30:00,230226.8304872457
2026-05-27 14:00:00,233397.5885839185
2026-05-27 14:30:00,232514.7307892053
2026-05-27 15:00:00,231812.26164091035
2026-05-27 15:30:00,234973.35792100104
2026-05-28 09:30:00,234980.17186147798
2026-05-28 10:00:00,234980.17186147798
2026-05-28 10:30:00,234980.17186147798
2026-05-28 11:00:00,234980.17186147798
2026-05-28 11:30:00,235030.62094104732
2026-05-28 12:00:00,235804.18639042575
2026-05-28 12:30:00,236323.9589241791
2026-05-28 13:00:00,235743.83319707587
2026-05-28 13:30:00,236121.11803140136
2026-05-28 14:00:00,236057.7278344118
2026-05-28 14:30:00,235585.36737658805
2026-05-28 15:00:00,235804.18639042575
2026-05-28 15:30:00,235740.79619343617
2026-05-29 09:30:00,240444.7516706697
2026-05-29 10:00:00,240444.7516706697
2026-05-29 10:30:00,240444.7516706697
2026-05-29 11:00:00,240444.7516706697
2026-05-29 11:30:00,240444.7516706697
2026-05-29 12:00:00,240444.7516706697
2026-05-29 12:30:00,240444.7516706697
2026-05-29 13:00:00,240444.7516706697
2026-05-29 13:30:00,240444.7516706697
2026-05-29 14:00:00,240444.7516706697
2026-05-29 14:30:00,240444.7516706697
2026-05-29 15:00:00,240444.7516706697
2026-05-29 15:30:00,240444.7516706697
2026-06-01 09:30:00,240451.72427488482
2026-06-01 10:00:00,240451.72427488482
2026-06-01 10:30:00,240451.72427488482
2026-06-01 11:00:00,240451.72427488482
2026-06-01 11:30:00,240451.72427488482
2026-06-01 12:00:00,240451.72427488482
2026-06-01 12:30:00,240451.72427488482
2026-06-01 13:00:00,240828.4612822744
2026-06-01 13:30:00,242246.30315291305
2026-06-01 14:00:00,241795.46431400892
2026-06-01 14:30:00,241280.56485375675
2026-06-01 15:00:00,241343.3607425266
2026-06-01 15:30:00,240175.43769438926
2026-06-02 09:30:00,240182.40248882788
2026-06-02 10:00:00,240182.40248882788
2026-06-02 10:30:00,240182.40248882788
2026-06-02 11:00:00,240182.40248882788
2026-06-02 11:30:00,240182.40248882788
2026-06-02 12:00:00,236269.79444587484
2026-06-02 12:30:00,238197.7327025693
2026-06-02 13:00:00,235923.6261224626
2026-06-02 13:30:00,236663.73536068603
2026-06-02 14:00:00,238644.29160632228
2026-06-02 14:30:00,239090.8252736297
2026-06-02 15:00:00,239954.99687810632
2026-06-02 15:30:00,244292.334299424
2026-06-03 09:30:00,243424.74565396603
2026-06-03 10:00:00,257854.89473834832
2026-06-03 10:30:00,253310.89606453935
2026-06-03 11:00:00,253902.33740211237
2026-06-03 11:30:00,252624.5404553068
2026-06-03 12:00:00,251388.25746140734
2026-06-03 12:30:00,254261.8810416585
2026-06-03 13:00:00,253578.8314067911
2026-06-03 13:30:00,257168.61483845237
2026-06-03 14:00:00,259012.61667729536
2026-06-03 14:30:00,255903.38564152355
2026-06-03 15:00:00,254720.9319859516
2026-06-03 15:30:00,255564.33399575236
2026-06-04 09:30:00,255571.74504939385
2026-06-04 10:00:00,255571.74504939385
2026-06-04 10:30:00,255571.74504939385
2026-06-04 11:00:00,255571.74504939385
2026-06-04 11:30:00,255571.74504939385
2026-06-04 12:00:00,255571.74504939385
2026-06-04 12:30:00,254466.80546677843
2026-06-04 13:00:00,253590.75492266822
2026-06-04 13:30:00,249646.40735376798
2026-06-04 14:00:00,248303.72040778951
2026-06-04 14:30:00,251169.55642960974
2026-06-04 15:00:00,248312.53675006505
2026-06-04 15:30:00,254691.30732543702
2026-06-05 09:30:00,254698.69306237105
2026-06-05 10:00:00,254698.69306237105
2026-06-05 10:30:00,254698.69306237105
2026-06-05 11:00:00,254698.69306237105
2026-06-05 11:30:00,254698.69306237105
2026-06-05 12:00:00,254698.69306237105
2026-06-05 12:30:00,254698.69306237105
2026-06-05 13:00:00,254698.69306237105
2026-06-05 13:30:00,254698.69306237105
2026-06-05 14:00:00,254698.69306237105
2026-06-05 14:30:00,254698.69306237105
2026-06-05 15:00:00,254698.69306237105
2026-06-05 15:30:00,254698.69306237105
2026-06-08 09:30:00,254706.07901348243
2026-06-08 10:00:00,254706.07901348243
2026-06-08 10:30:00,254706.07901348243
2026-06-08 11:00:00,254706.07901348243
2026-06-08 11:30:00,254706.07901348243
2026-06-08 12:00:00,254706.07901348243
2026-06-08 12:30:00,254706.07901348243
2026-06-08 13:00:00,254706.07901348243
2026-06-08 13:30:00,254706.07901348243
2026-06-08 14:00:00,254706.07901348243
2026-06-08 14:30:00,254706.07901348243
2026-06-08 15:00:00,254706.07901348243
2026-06-08 15:30:00,254706.07901348243
2026-06-09 09:30:00,254713.46517877738
2026-06-09 10:00:00,254713.46517877738
2026-06-09 10:30:00,254713.46517877738
2026-06-09 11:00:00,254713.46517877738
2026-06-09 11:30:00,254713.46517877738
2026-06-09 12:00:00,254713.46517877738
2026-06-09 12:30:00,254713.46517877738
2026-06-09 13:00:00,254713.46517877738
2026-06-09 13:30:00,254713.46517877738
2026-06-09 14:00:00,254713.46517877738
2026-06-09 14:30:00,254713.46517877738
2026-06-09 15:00:00,254713.46517877738
2026-06-09 15:30:00,254713.46517877738
2026-06-10 09:30:00,254720.8515582621
2026-06-10 10:00:00,254720.8515582621
2026-06-10 10:30:00,254720.8515582621
2026-06-10 11:00:00,254720.8515582621
2026-06-10 11:30:00,254720.8515582621
2026-06-10 12:00:00,254720.8515582621
2026-06-10 12:30:00,254720.8515582621
2026-06-10 13:00:00,254720.8515582621
2026-06-10 13:30:00,254720.8515582621
2026-06-10 14:00:00,254720.8515582621
2026-06-10 14:30:00,254720.8515582621
2026-06-10 15:00:00,254720.8515582621
2026-06-10 15:30:00,254720.8515582621
2026-06-11 09:30:00,254728.23815194282
2026-06-11 10:00:00,254728.23815194282
2026-06-11 10:30:00,254728.23815194282
2026-06-11 11:00:00,254728.23815194282
2026-06-11 11:30:00,254728.23815194282
2026-06-11 12:00:00,254728.23815194282
2026-06-11 12:30:00,254728.23815194282
2026-06-11 13:00:00,254728.23815194282
2026-06-11 13:30:00,254728.23815194282
2026-06-11 14:00:00,254728.23815194282
2026-06-11 14:30:00,254728.23815194282
2026-06-11 15:00:00,254728.23815194282
2026-06-11 15:30:00,255515.23180326517
2026-06-12 09:30:00,253099.9122138974
2026-06-12 10:00:00,256908.32965595342
2026-06-12 10:30:00,256908.32965595342
2026-06-12 11:00:00,256908.32965595342
2026-06-12 11:30:00,256908.32965595342
2026-06-12 12:00:00,256908.32965595342
2026-06-12 12:30:00,256908.32965595342
2026-06-12 13:00:00,256908.32965595342
2026-06-12 13:30:00,256908.32965595342
2026-06-12 14:00:00,256908.32965595342
2026-06-12 14:30:00,256908.32965595342
2026-06-12 15:00:00,256908.32965595342
2026-06-12 15:30:00,256908.32965595342
2026-06-15 09:30:00,256915.77968382806
2026-06-15 10:00:00,256915.77968382806
2026-06-15 10:30:00,256915.77968382806
2026-06-15 11:00:00,256915.77968382806
2026-06-15 11:30:00,256915.77968382806
2026-06-15 12:00:00,256915.77968382806
2026-06-15 12:30:00,256915.77968382806
2026-06-15 13:00:00,256915.77968382806
2026-06-15 13:30:00,256915.77968382806
2026-06-15 14:00:00,256915.77968382806
2026-06-15 14:30:00,256915.77968382806
2026-06-15 15:00:00,256915.77968382806
2026-06-15 15:30:00,256915.77968382806
2026-06-16 09:30:00,256923.2299277444
2026-06-16 10:00:00,256923.2299277444
2026-06-16 10:30:00,256923.2299277444
2026-06-16 11:00:00,250523.35822110693
2026-06-16 11:30:00,247338.11954638004
2026-06-16 12:00:00,253506.5315459363
2026-06-16 12:30:00,252049.49626223062
2026-06-16 13:00:00,249356.83674670017
2026-06-16 13:30:00,250675.18583229094
2026-06-16 14:00:00,248904.8824044465
2026-06-16 14:30:00,244662.89430433422
2026-06-16 15:00:00,245640.39560411562
2026-06-16 15:30:00,233149.56182026613
2026-06-17 09:30:00,233156.322872883
2026-06-17 10:00:00,233156.322872883
2026-06-17 10:30:00,233156.322872883
2026-06-17 11:00:00,233156.322872883
2026-06-17 11:30:00,233156.322872883
2026-06-17 12:00:00,233156.322872883
2026-06-17 12:30:00,233156.322872883
2026-06-17 13:00:00,233156.322872883
2026-06-17 13:30:00,233156.322872883
2026-06-17 14:00:00,233156.322872883
2026-06-17 14:30:00,233156.322872883
2026-06-17 15:00:00,233156.322872883
2026-06-17 15:30:00,233156.322872883
2026-06-18 09:30:00,233163.08412156216
2026-06-18 10:00:00,233163.08412156216
2026-06-18 10:30:00,233163.08412156216
2026-06-18 11:00:00,233163.08412156216
2026-06-18 11:30:00,233163.08412156216
2026-06-18 12:00:00,233163.08412156216
2026-06-18 12:30:00,233163.08412156216
2026-06-18 13:00:00,233163.08412156216
2026-06-18 13:30:00,233163.08412156216
2026-06-18 14:00:00,233163.08412156216
2026-06-18 14:30:00,233163.08412156216
2026-06-18 15:00:00,233163.08412156216
2026-06-18 15:30:00,233163.08412156216
2026-06-22 09:30:00,233169.84556630926
2026-06-22 10:00:00,233169.84556630926
2026-06-22 10:30:00,233169.84556630926
2026-06-22 11:00:00,233169.84556630926
2026-06-22 11:30:00,233169.84556630926
2026-06-22 12:00:00,233169.84556630926
2026-06-22 12:30:00,233169.84556630926
2026-06-22 13:00:00,233169.84556630926
2026-06-22 13:30:00,233169.84556630926
2026-06-22 14:00:00,233169.84556630926
2026-06-22 14:30:00,233169.84556630926
2026-06-22 15:00:00,233169.84556630926
2026-06-22 15:30:00,233169.84556630926
2026-06-23 09:30:00,233176.60720713
2026-06-23 10:00:00,233176.60720713
2026-06-23 10:30:00,233176.60720713
2026-06-23 11:00:00,233176.60720713
2026-06-23 11:30:00,233176.60720713
2026-06-23 12:00:00,233176.60720713
2026-06-23 12:30:00,233176.60720713
2026-06-23 13:00:00,233176.60720713
2026-06-23 13:30:00,233176.60720713
2026-06-23 14:00:00,233176.60720713
2026-06-23 14:30:00,233176.60720713
2026-06-23 15:00:00,233176.60720713
2026-06-23 15:30:00,233176.60720713
2026-06-24 09:30:00,233183.36904403009
2026-06-24 10:00:00,233183.36904403009
2026-06-24 10:30:00,233183.36904403009
2026-06-24 11:00:00,233183.36904403009
